Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00  936466/1189647     void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [12]
[128]    0.0    0.00    0.00 1189647         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [128]
-----------------------------------------------
                0.00    0.00      28/1012780     std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [212]
                0.00    0.00      28/1012780     std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_allocate_buckets(unsigned long) [211]
                0.00    0.00  253181/1012780     std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_deallocate_node(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>*) [22]
                0.00    0.00  253181/1012780     std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_deallocate_node_ptr(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>*) [44]
                0.00    0.00  506362/1012780     std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [53]
[129]    0.0    0.00    0.00 1012780         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_node_allocator() [129]
                0.00    0.00 1012780/1012780     std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >, true>::_S_get(std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >, true>&) [130]
-----------------------------------------------
                0.00    0.00 1012780/1012780     std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_node_allocator() [129]
[130]    0.0    0.00    0.00 1012780         std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >, true>::_S_get(std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >, true>&) [130]
-----------------------------------------------
                0.00    0.00 1012724/1012724     __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [147]
[131]    0.0    0.00    0.00 1012724         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [131]
-----------------------------------------------
                0.00    0.00  253181/1006362     std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [53]
                0.00    0.00  253181/1006362     void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >::construct<std::pair<int const, std::vector<int, std::allocator<int> > >, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::pair<int const, std::vector<int, std::allocator<int> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [83]
                0.00    0.00  500000/1006362     void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [150]
[132]    0.0    0.00    0.00 1006362         operator new(unsigned long, void*) [132]
-----------------------------------------------
                0.00    0.00  936466/936466      std::vector<int, std::allocator<int> >::max_size() const [89]
[133]    0.0    0.00    0.00  936466         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [133]
-----------------------------------------------
                0.00    0.00  936466/936466      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [12]
[134]    0.0    0.00    0.00  936466         std::vector<int, std::allocator<int> >::_S_use_relocate() [134]
                0.00    0.00  936466/936466      std::vector<int, std::allocator<int> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [135]
-----------------------------------------------
                0.00    0.00  936466/936466      std::vector<int, std::allocator<int> >::_S_use_relocate() [134]
[135]    0.0    0.00    0.00  936466         std::vector<int, std::allocator<int> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [135]
-----------------------------------------------
                0.00    0.00  936466/936466      std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [91]
[136]    0.0    0.00    0.00  936466         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [136]
-----------------------------------------------
                0.00    0.00  253181/759543      std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [53]
                0.00    0.00  253181/759543      void std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::construct<std::pair<int const, std::vector<int, std::allocator<int> > >, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >&, std::pair<int const, std::vector<int, std::allocator<int> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [55]
                0.00    0.00  253181/759543      void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >::construct<std::pair<int const, std::vector<int, std::allocator<int> > >, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::pair<int const, std::vector<int, std::allocator<int> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [83]
[137]    0.0    0.00    0.00  759543         std::piecewise_construct_t const& std::forward<std::piecewise_construct_t const&>(std::remove_reference<std::piecewise_construct_t const&>::type&) [137]
-----------------------------------------------
                0.00    0.00  253181/759543      std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [53]
                0.00    0.00  253181/759543      void std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::construct<std::pair<int const, std::vector<int, std::allocator<int> > >, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >&, std::pair<int const, std::vector<int, std::allocator<int> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [55]
                0.00    0.00  253181/759543      void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >::construct<std::pair<int const, std::vector<int, std::allocator<int> > >, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::pair<int const, std::vector<int, std::allocator<int> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [83]
[138]    0.0    0.00    0.00  759543         std::tuple<>&& std::forward<std::tuple<> >(std::remove_reference<std::tuple<> >::type&) [138]
-----------------------------------------------
                0.00    0.00  677923/677923      std::__detail::_Hash_code_base<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> const*, unsigned long) const [46]
[139]    0.0    0.00    0.00  677923         decltype ((get<0>)((forward<std::pair<int const, std::vector<int, std::allocator<int> > > const&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<int const, std::vector<int, std::allocator<int> > > const&>(std::pair<int const, std::vector<int, std::allocator<int> > > const&) const [139]
                0.00    0.00  677923/677923      std::tuple_element<0ul, std::pair<int const, std::vector<int, std::allocator<int> > > >::type const& std::get<0ul, int const, std::vector<int, std::allocator<int> > >(std::pair<int const, std::vector<int, std::allocator<int> > > const&) [141]
                0.00    0.00  677923/677923      std::pair<int const, std::vector<int, std::allocator<int> > > const& std::forward<std::pair<int const, std::vector<int, std::allocator<int> > > const&>(std::remove_reference<std::pair<int const, std::vector<int, std::allocator<int> > > const&>::type&) [142]
-----------------------------------------------
                0.00    0.00  677923/677923      std::tuple_element<0ul, std::pair<int const, std::vector<int, std::allocator<int> > > >::type const& std::get<0ul, int const, std::vector<int, std::allocator<int> > >(std::pair<int const, std::vector<int, std::allocator<int> > > const&) [141]
[140]    0.0    0.00    0.00  677923         int const& std::__pair_get<0ul>::__const_get<int const, std::vector<int, std::allocator<int> > >(std::pair<int const, std::vector<int, std::allocator<int> > > const&) [140]
-----------------------------------------------
                0.00    0.00  677923/677923      decltype ((get<0>)((forward<std::pair<int const, std::vector<int, std::allocator<int> > > const&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<int const, std::vector<int, std::allocator<int> > > const&>(std::pair<int const, std::vector<int, std::allocator<int> > > const&) const [139]
[141]    0.0    0.00    0.00  677923         std::tuple_element<0ul, std::pair<int const, std::vector<int, std::allocator<int> > > >::type const& std::get<0ul, int const, std::vector<int, std::allocator<int> > >(std::pair<int const, std::vector<int, std::allocator<int> > > const&) [141]
                0.00    0.00  677923/677923      int const& std::__pair_get<0ul>::__const_get<int const, std::vector<int, std::allocator<int> > >(std::pair<int const, std::vector<int, std::allocator<int> > > const&) [140]
-----------------------------------------------
                0.00    0.00  677923/677923      decltype ((get<0>)((forward<std::pair<int const, std::vector<int, std::allocator<int> > > const&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<int const, std::vector<int, std::allocator<int> > > const&>(std::pair<int const, std::vector<int, std::allocator<int> > > const&) const [139]
[142]    0.0    0.00    0.00  677923         std::pair<int const, std::vector<int, std::allocator<int> > > const& std::forward<std::pair<int const, std::vector<int, std::allocator<int> > > const&>(std::remove_reference<std::pair<int const, std::vector<int, std::allocator<int> > > const&>::type&) [142]
-----------------------------------------------
                0.00    0.00  625881/625881      __gnu_cxx::__ops::_Iter_equals_val<int const> __gnu_cxx::__ops::__iter_equals_val<int const>(int const&) [144]
[143]    0.0    0.00    0.00  625881         __gnu_cxx::__ops::_Iter_equals_val<int const>::_Iter_equals_val(int const&) [143]
